ID,RT,DT,CCS,m/z,35 2286 - Serum.d.DeMP, 36 2286 - Mitra.d.DeMP, 37 2286 - DBS.d.DeMP, 38 2182 - Serum.d.DeMP, 39 2182 - Mitra.d.DeMP, 40 2182 - DBS.d.DeMP, 41 2187 - Serum.d.DeMP, 42 2187 - Mitra.d.DeMP, 43 2187 - DBS.d.DeMP, 44 2854 - Serum.d.DeMP, 45 2854 - Mitra.d.DeMP, 46 2854 - DBS.d.DeMP, 47 2911 - Serum.d.DeMP, 48 2911 - Mitra.d.DeMP, 49 2911 - DBS.d.DeMP, 125 1777 - Serum.d.DeMP, 126 1777 - Mitra.d.DeMP, 127 1777 - DBS.d.DeMP, 128 1821 - Serum.d.DeMP, 129 1821 - Mitra.d.DeMP, 130 1821 - DBS.d.DeMP, 131 1673 - Serum.d.DeMP, 132 1673 - Mitra.d.DeMP, 133 1673 - DBS.d.DeMP, 134 1894 - Serum.d.DeMP, 135 1894 - Mitra.d.DeMP, 136 1894 - DBS.d.DeMP, 137 3330 - Serum.d.DeMP, 138 3330 - Mitra.d.DeMP, 139 3330 - DBS.d.DeMP, 80 2003 - Serum.d.DeMP, 81 2003 - Mitra.d.DeMP, 82 2003 - DBS.d.DeMP, 83 2095 - Serum.d.DeMP, 84 2095 - Mitra.d.DeMP, 85 2095 - DBS.d.DeMP, 86 2046 - Serum.d.DeMP, 87 2046 - Mitra.d.DeMP, 88 2046 - DBS.d.DeMP, 89 2889 - Serum.d.DeMP, 90 2889 - Mitra.d.DeMP, 91 2889 - DBS.d.DeMP, 92 3021 - Serum.d.DeMP, 93 3021 - Mitra.d.DeMP, 94 3021 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
3450,0.564,16.227,134.14,94.0295,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,369,137,0.001,402,0.001,0.001,0.001,0.001,0.001,513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,524,116,0.001,602,119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1224,4.845,16.895,139.13,96.9597,160,0.001,0.001,1025,199,0.001,246,0.001,0.001,338,0.001,0.001,518,0.001,90,161,0.001,0.001,1732,514,218,541,0.001,84,752,169,0.001,1800,474,386,0.001,0.001,0.001,243,0.001,0.001,364,0.001,0.001,1327,232,160,1410,248,171,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2144,5.327,17.431,143.56,96.9599,354,0.001,0.001,220,0.001,0.001,141,0.001,0.001,269,0.001,0.001,508,85,0.001,0.001,0.001,0.001,753,124,0.001,691,103,0.001,610,137,0.001,554,0.001,0.001,165,0.001,0.001,442,0.001,0.001,299,0.001,0.001,593,0.001,0.001,291,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5020,4.414,17.491,144.05,96.9601,0.001,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001,59,0.001,0.001,140,0.001,0.001,0.001,0.001,0.001,227,0.001,0.001,0.001,0.001,0.001,175,0.001,0.001,152,0.001,0.001,0.001,0.001,0.001,101,0.001,0.001,72,0.001,0.001,233,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1921,3.773,20.53,169.03,97.0657,239,0.001,0.001,564,0.001,0.001,755,0.001,0.001,465,0.001,0.001,287,0.001,0.001,0.001,0.001,0.001,830,0.001,0.001,1065,0.001,0.001,404,0.001,0.001,495,0.001,0.001,247,0.001,0.001,405,0.001,0.001,678,0.001,0.001,657,0.001,0.001,238,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
983,2.418,17.533,142.88,107.0505,1009,628,450,924,473,224,681,229,0.001,848,541,0.001,540,192,0.001,890,0.001,180,921,413,101,369,122,0.001,1260,692,290,438,138,0.001,754,190,0.001,701,0.001,0.001,797,272,0.001,783,268,0.001,1016,474,242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1280,0.939,16.617,135.16,109.029,514,0.001,0.001,566,0.001,0.001,406,84,0.001,629,103,0.001,968,349,178,829,130,74,1115,298,112,367,0.001,0.001,556,88,0.001,0.001,0.001,0.001,1582,563,221,1226,231,0.001,520,0.001,0.001,548,133,0.001,135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4467,2.018,15.365,124.97,109.029,0.001,0.001,0.001,228,0.001,0.001,0.001,0.001,0.001,90,0.001,0.001,0.001,0.001,0.001,124,0.001,0.001,223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,558,94,0.001,283,0.001,0.001,67,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3328,4.885,21.16,171.63,111.0815,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,230,0.001,0.001,0.001,0.001,0.001,400,0.001,0.001,566,0.001,0.001,0.001,0.001,0.001,279,0.001,0.001,350,0.001,0.001,0.001,0.001,0.001,667,0.001,0.001,485,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6068,1.774,28.344,228.71,116.9716,0.001,0.001,0.001,67,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,89,0.001,0.001,0.001,0.001,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50,88,0.001,0.001,0.001,95,0.001,0.001,0.001,86,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6287,4.874,22.706,183.29,116.9717,96,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,124,0.001,0.001,0.001,70,0.001,0.001,0.001,0.001,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6352,1.824,20.923,168.86,116.9718,0.001,0.001,73,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98,0.001,0.001,0.001,0.001,138,122,0.001,85,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5925,3.518,22.893,184.72,116.9719,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,78,0.001,0.001,0.001,113,0.001,63,92,0.001,0.001,78,0.001,0.001,100,0.001,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5731,2.015,24.858,200.65,116.9721,0.001,0.001,0.001,0.001,0.001,93,0.001,82,0.001,0.001,0.001,0.001,0.001,0.001,56,0.001,103,0.001,96,118,88,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6184,2.735,28.163,227.12,116.9721,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155,90,0.001,51,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,99,0.001,102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,69,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6360,4.721,24.155,194.9,116.9721,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,93,0.001,0.001,0.001,0.001,0.001,88,72,0.001,90,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5826,1.535,26.237,211.66,116.9722,0.001,0.001,58,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,143,0.001,84,0.001,0.001,0.001,84,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86,0.001,0.001,0.001,0.001,0.001,0.001,88,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6511,6.046,21.408,172.77,116.9722,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,96,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001
5525,1.179,23.325,188.19,116.9723,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,92,0.001,127,0.001,0.001,109,0.001,0.001,99,0.001,0.001,0.001,116,0.001,0.001,0.001,0.001,52,0.001,0.001,0.001,88,0.001,0.001,95,0.001,0.001,59,0.001,0.001,0.001,0.001,0.001,0.001
5845,3.225,23.376,188.55,116.9723,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,95,0.001,86,97,0.001,80,0.001,0.001,0.001,137,0.001,78,0.001,0.001,0.001,144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6341,3.657,21.437,173.08,116.9723,0.001,0.001,89,95,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,111,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,74,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6422,1.617,26.888,217,116.9723,0.001,62,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,88,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4079,1.841,24.286,195.98,116.9724,0.001,0.001,99,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,78,105,71,134,0.001,91,95,0.001,106,116,0.001,0.001,66,0.001,79,0.001,133,0.001,0.001,0.001,0.001,74,107,0.001,99,71,113,0.001,94,0.001,88,86,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4944,1.184,23.902,192.94,116.9724,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,124,0.001,70,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,114,0.001,0.001,120,111,0.001,0.001,132,0.001,94,0.001,0.001,0.001,104,0.001,0.001,119,0.001,0.001,0.001,98,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88,0.001
5233,0.635,25.825,208.33,116.9724,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,62,0.001,0.001,0.001,0.001,97,0.001,0.001,111,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,77,0.001,77,95,67,112,0.001,108,119,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5375,3.072,23.856,192.56,116.9724,0.001,0.001,0.001,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,80,0.001,0.001,89,119,89,0.001,0.001,0.001,0.001,0.001,126,0.001,0.001,141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78,0.001,0.001,82,0.001,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5704,0.118,21.904,176.79,116.9724,99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,80,127,0.001,0.001,0.001,105,0.001,0.001,0.001,0.001,112,0.001,0.001,0.001,0.001,77,106,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5742,1.48,22.318,180.22,116.9724,0.001,90,93,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,74,0.001,0.001,0.001,0.001,111,0.001,0.001,0.001,0.001,0.001,74,0.001,0.001,0.001,0.001,115,0.001,0.001,0.001,0.001,0.001,110,0.001,108,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001
5782,1.17,21.989,177.43,116.9724,0.001,0.001,113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,120,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,131,0.001,76,0.001,0.001,0.001,0.001,0.001,135,0.001,0.001,0.001,0.001,90,120,0.001,0.001,0.001,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5967,2.431,22.763,183.68,116.9724,0.001,0.001,0.001,0.001,0.001,62,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,116,91,0.001,0.001,0.001,0.001,85,0.001,0.001,105,73,0.001,129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6249,0.132,22.438,181.06,116.9724,106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70,0.001,84,0.001,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,87,74,0.001,0.001,0.001,0.001,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4568,1.384,25.63,206.8,116.9725,0.001,0.001,89,0.001,0.001,0.001,0.001,0.001,113,0.001,0.001,0.001,0.001,0.001,117,0.001,0.001,91,0.001,96,0.001,90,104,73,0.001,109,87,0.001,102,96,0.001,0.001,0.001,0.001,0.001,64,0.001,0.001,115,0.001,0.001,103,0.001,0.001,134,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5721,2.296,27.223,219.65,116.9725,0.001,0.001,0.001,77,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,102,90,79,56,0.001,78,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75,76,79,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5883,4.618,21.51,173.67,116.9725,0.001,0.001,0.001,64,0.001,0.001,0.001,0.001,0.001,0.001,93,0.001,111,0.001,0.001,0.001,0.001,0.001,85,0.001,0.001,109,0.001,0.001,83,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,104,0.001,0.001,0.001,0.001,0.001,58,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6179,1.872,23.631,190.67,116.9725,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73,0.001,110,0.001,86,0.001,0.001,0.001,0.001,89,126,0.001,81,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6437,0.321,21.252,171.51,116.9725,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,80,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,113,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,87,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001
6441,3.01,22.338,180.27,116.9725,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90,89,0.001,0.001,88,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6455,1.99,20.569,165.99,116.9725,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52,0.001,0.001,0.001,0.001,0.001,0.001,69,0.001,63,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,81,0.001,0.001,52,0.001,0.001,0.001,0.001,83,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4057,2.157,23.495,189.61,116.9726,0.001,0.001,96,0.001,0.001,0.001,113,94,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,0.001,115,118,72,0.001,93,91,126,90,91,125,102,0.001,82,0.001,100,0.001,0.001,0.001,148,0.001,0.001,81,0.001,0.001,108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4299,2.14,25.471,205.6,116.9726,0.001,87,0.001,0.001,0.001,0.001,91,0.001,0.001,0.001,116,0.001,0.001,86,126,0.001,0.001,105,0.001,0.001,0.001,144,103,0.001,0.001,105,127,90,0.001,0.001,0.001,0.001,0.001,0.001,119,118,0.001,0.001,0.001,0.001,0.001,120,0.001,150,114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
4761,1.623,27.403,221.04,116.9726,0.001,0.001,0.001,0.001,0.001,0.001,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,117,0.001,117,60,0.001,0.001,128,0.001,0.001,109,0.001,0.001,78,0.001,0.001,103,0.001,92,0.001,0.001,106,111,0.001,118,104,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5168,3.074,21.644,174.7,116.9726,75,0.001,0.001,0.001,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,83,0.001,0.001,138,0.001,78,115,0.001,0.001,132,0.001,0.001,0.001,0.001,0.001,97,56,104,86,0.001,0.001,61,0.001,59,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,133,0.001,0.001
5197,3.285,25.637,206.89,116.9726,96,0.001,0.001,0.001,0.001,0.001,94,90,0.001,0.001,0.001,0.001,0.001,0.001,0.001,74,0.001,99,71,0.001,0.001,102,113,0.001,0.001,84,87,89,70,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5490,2.522,22.181,179.05,116.9726,0.001,0.001,91,0.001,0.001,0.001,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,114,0.001,0.001,105,0.001,0.001,0.001,73,91,0.001,0.001,0.001,0.001,0.001,0.001,99,0.001,0.001,55,0.001,0.001,0.001,0.001,91,0.001,0.001,0.001,103,0.001,51,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5993,2.36,23.279,187.87,116.9726,0.001,0.001,88,0.001,0.001,0.001,0.001,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81,0.001,0.001,0.001,0.001,0.001,0.001,77,0.001,0.001,0.001,100,58,0.001,0.001,0.001,0.001,84,0.001,87,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85,0.001,79,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6255,2.13,21.314,172.06,116.9726,0.001,0.001,69,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,87,0.001,0.001,0.001,0.001,0.001,0.001,69,0.001,0.001,94,0.001,118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5318,2.843,26.011,209.98,116.9727,0.001,0.001,0.001,77,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75,119,0.001,104,0.001,0.001,0.001,0.001,99,0.001,83,170,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5777,1.719,25.287,204.26,116.9727,82,68,79,0.001,0.001,0.001,0.001,0.001,0.001,0.001,82,0.001,0.001,125,96,0.001,0.001,0.001,0.001,0.001,92,0.001,57,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,109,0.001,0.001,0.001,63,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5828,1.08,27.702,223.46,116.9727,0.001,0.001,82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,64,0.001,72,88,0.001,0.001,54,0.001,0.001,119,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,121,0.001,0.001,0.001,0.001,54,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5843,1.947,27.643,223.15,116.9727,0.001,0.001,0.001,0.001,80,56,0.001,0.001,65,0.001,0.001,0.001,87,0.001,0.001,0.001,92,82,0.001,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,87,0.001,0.001,0.001,0.001,0.001,90,0.001,0.001,0.001,0.001,0.001,0.001,85,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5988,4.192,23.392,188.82,116.9728,0.001,82,0.001,0.001,0.001,0.001,73,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,78,0.001,104,0.001,0.001,81,0.001,0.001,0.001,0.001,76,104,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52,0.001,0.001,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001,0.001,61,0.001,0.001
6218,0.385,24.055,194.28,116.9728,0.001,0.001,0.001,68,0.001,0.001,98,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,88,0.001,0.001,0.001,0.001,0.001,82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,108,0.001
5680,3.107,25.246,203.72,116.9729,0.001,0.001,0.001,0.001,0.001,0.001,61,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,69,64,0.001,128,0.001,0.001,115,0.001,0.001,0.001,76,124,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,93,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5343,2.228,25.25,203.87,116.9731,0.001,0.001,0.001,0.001,0.001,116,143,75,93,0.001,0.001,0.001,0.001,0.001,67,0.001,58,0.001,0.001,109,0.001,0.001,80,0.001,0.001,100,0.001,0.001,0.001,0.001,0.001,0.001,69,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,92,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3540,3.113,17.868,144.05,119.05,161,0.001,0.001,200,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,366,0.001,0.001,231,0.001,0.001,276,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,550,0.001,0.001,114,0.001,0.001,219,0.001,0.001,300,0.001,0.001,234,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3828,2.075,17.605,141.5,123.0452,308,0.001,0.001,0.001,0.001,0.001,117,0.001,0.001,0.001,0.001,0.001,291,0.001,0.001,126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,473,54,0.001,167,0.001,0.001,535,200,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1065,0.428,17.997,144.42,125.0968,785,0.001,0.001,1094,0.001,0.001,1580,0.001,0.001,1082,0.001,0.001,572,0.001,0.001,400,0.001,0.001,1585,0.001,0.001,1966,0.001,0.001,1290,0.001,0.001,1044,0.001,0.001,574,0.001,0.001,634,0.001,0.001,1369,0.001,0.001,1230,0.001,0.001,1049,88,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1237,3.814,20.485,164.36,125.0968,581,0.001,0.001,664,0.001,0.001,694,0.001,0.001,820,0.001,0.001,753,0.001,0.001,808,0.001,0.001,1434,0.001,0.001,1300,0.001,0.001,611,0.001,0.001,1055,0.001,0.001,982,0.001,0.001,935,0.001,0.001,1282,0.001,0.001,1105,0.001,0.001,352,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1965,3.948,20.493,164.44,125.0968,266,0.001,0.001,286,0.001,0.001,421,0.001,0.001,447,0.001,0.001,417,0.001,0.001,0.001,0.001,0.001,790,0.001,0.001,1000,0.001,0.001,237,0.001,0.001,506,0.001,0.001,615,0.001,0.001,452,0.001,0.001,805,0.001,0.001,753,0.001,0.001,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3498,3.862,18.008,144.5,125.0968,0.001,0.001,0.001,0.001,0.001,0.001,171,0.001,0.001,304,0.001,0.001,266,0.001,0.001,258,0.001,0.001,268,0.001,0.001,328,0.001,0.001,155,0.001,0.001,327,0.001,0.001,143,0.001,0.001,251,0.001,0.001,0.001,0.001,0.001,235,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
964,4.146,19.252,154.49,125.0969,304,0.001,0.001,683,0.001,0.001,933,0.001,0.001,820,0.001,0.001,1078,0.001,0.001,843,0.001,0.001,1644,0.001,0.001,2330,0.001,0.001,875,0.001,0.001,1535,0.001,0.001,1558,0.001,0.001,1655,0.001,0.001,2031,0.001,0.001,1774,0.001,0.001,342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
