ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,11 2286 - Serum.d.DeMP, 12 2286 - Mitra.d.DeMP, 13 2286 - DBS.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
2201,8.551,25.452,190.22,391.1804,236,-1,3,1,100,,FALSE,8.551,25.452,190.22,391.1804,236,1.73,1,,,,,0,,0,,,,,16,up,62.61,707,0.001,0.001,0.001,0.001,0.001
2678,14.064,26.608,198.86,391.2073,181,-1,1,3,84.3,,FALSE,14.064,26.608,198.86,391.2073,181,0.06,3,,,,,0,,0,,,,,16,up,99.999,194,174,174,0.001,0.001,0.001
7176,7.407,26.145,195.39,391.2117,47,-1,1,1,55.5,,FALSE,7.407,26.145,195.39,391.2117,47,1.73,1,,,,,0,,0,,,,,16,up,62.61,140,0.001,0.001,0.001,0.001,0.001
5026,7.188,26.158,195.5,391.2122,79,-1,1,1,59.3,,FALSE,7.188,26.158,195.5,391.2122,79,1.73,1,,,,,0,,0,,,,,16,up,62.61,236,0.001,0.001,0.001,0.001,0.001
2499,6.663,26.115,195.17,391.2126,199,-1,2,1,89.7,,FALSE,6.663,26.115,195.17,391.2126,199,1.73,1,,,,,0,,0,,,,,16,up,62.61,597,0.001,0.001,0.001,0.001,0.001
6646,6.994,26.188,195.72,391.2126,52,-1,1,1,30.7,,FALSE,6.994,26.188,195.72,391.2126,52,1.73,1,,,,,0,,0,,,,,16,up,62.61,157,0.001,0.001,0.001,0.001,0.001
1949,6.215,26.09,194.99,391.2128,274,-1,2,1,98.3,,FALSE,6.215,26.09,194.99,391.2128,274,1.73,1,,,,,0,,0,,,,,16,up,62.61,821,0.001,0.001,0.001,0.001,0.001
7171,6.401,26.184,195.69,391.213,47,-1,1,1,67.2,,FALSE,6.401,26.184,195.69,391.213,47,1.73,1,,,,,0,,0,,,,,16,up,62.61,140,0.001,0.001,0.001,0.001,0.001
9962,8.974,26.171,195.59,391.2157,25,-1,1,1,71.8,,FALSE,8.974,26.171,195.59,391.2157,25,1.73,1,,,,,0,,0,,,,,16,up,62.61,76,0.001,0.001,0.001,0.001,0.001
7220,14.506,27.094,202.48,391.2203,46,-1,1,1,66.1,,FALSE,14.506,27.094,202.48,391.2203,46,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,139,0.001,0.001,0.001,0.001
11202,13.943,26.123,195.23,391.2221,18,-1,1,1,69.9,,FALSE,13.943,26.123,195.23,391.2221,18,1.73,1,,,,,0,,0,,,,,16,up,62.61,53,0.001,0.001,0.001,0.001,0.001
6890,13.837,26.232,196.05,391.2248,50,-1,1,1,86.1,,FALSE,13.837,26.232,196.05,391.2248,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,149,0.001,0.001,0.001,0.001,0.001
7077,14.209,26.221,195.96,391.2254,48,-1,1,1,61.8,,FALSE,14.209,26.221,195.96,391.2254,48,1.73,1,,,,,0,,0,,,,,16,up,62.61,143,0.001,0.001,0.001,0.001,0.001
7796,12.673,27.893,208.46,391.269,41,-1,1,1,63.2,,FALSE,12.673,27.893,208.46,391.269,41,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,122,0.001,0.001,0.001,0.001
2036,15.016,27.24,203.58,391.2827,259,-1,2,3,97.7,,FALSE,15.016,27.24,203.58,391.2827,259,0.63,3,,,,,0,,0,,,,,16,up,94.777,210,442,125,0.001,0.001,0.001
9129,13.297,29.024,216.9,391.2827,30,-1,1,1,66.7,,FALSE,13.297,29.024,216.9,391.2827,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,91,0.001,0.001,0.001
9556,12.802,28.53,213.21,391.2836,28,-1,1,1,39.9,,FALSE,12.802,28.53,213.21,391.2836,28,1.73,1,,,,,0,,0,,,,,16,up,62.61,83,0.001,0.001,0.001,0.001,0.001
6108,12.86,28.198,210.73,391.2838,59,-1,1,2,97.6,,FALSE,12.86,28.198,210.73,391.2838,59,0.87,2,,,,,0,,0,,,,,16,up,88.357,91,0.001,86,0.001,0.001,0.001
4704,13.206,28.507,213.04,391.2839,86,-1,1,2,96.9,,FALSE,13.206,28.507,213.04,391.2839,86,0.87,2,,,,,0,,0,,,,,16,up,88.15,119,139,0.001,0.001,0.001,0.001
1855,9.705,26.802,200.3,391.2844,291,-1,2,2,100,,FALSE,9.705,26.802,200.3,391.2844,291,1.34,2,,,,,0,,0,,,,,16,up,73.441,733,139,0.001,0.001,0.001,0.001
1472,10.24,27.313,204.12,391.2848,388,-1,2,2,99.4,,FALSE,10.24,27.313,204.12,391.2848,388,1.53,2,,,,,0,,0,,,,,16,up,67.813,1074,0.001,91,0.001,0.001,0.001
2730,11.622,27.266,203.77,391.2849,176,-1,2,2,99.4,,FALSE,11.622,27.266,203.77,391.2849,176,1.38,2,,,,,0,,0,,,,,16,up,72.218,454,75,0.001,0.001,0.001,0.001
312,12.955,27.672,206.8,391.285,2364,-1,3,2,100,,FALSE,12.955,27.672,206.8,391.285,2364,1.64,2,,,,,0,,0,,,,,16,up,64.956,254,0.001,6838,0.001,0.001,0.001
3244,13.004,28.211,210.83,391.285,139,-1,1,2,83.9,,FALSE,13.004,28.211,210.83,391.285,139,0.88,2,,,,,0,,0,,,,,16,up,87.842,184,233,0.001,0.001,0.001,0.001
1509,11.824,27.145,202.86,391.2852,375,-1,2,3,98.7,,FALSE,11.824,27.145,202.86,391.2852,375,1.21,3,,,,,0,,0,,,,,16,up,77.44,896,163,66,0.001,0.001,0.001
10870,12.427,27.92,208.66,391.2858,20,-1,1,1,35.8,,FALSE,12.427,27.92,208.66,391.2858,20,1.73,1,,,,,0,,0,,,,,16,up,62.61,60,0.001,0.001,0.001,0.001,0.001
313,9.048,27.871,208.29,391.286,2360,-1,3,3,100,,FALSE,9.048,27.871,208.29,391.286,2360,1.24,3,,,,,0,,0,,,,,16,up,76.555,5719,952,408,0.001,0.001,0.001
4779,14.461,27.277,203.85,391.2981,84,-1,1,1,98.7,,FALSE,14.461,27.277,203.85,391.2981,84,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,253,0.001,0.001,0.001
4766,16.452,27.112,202.62,391.3578,85,-1,2,1,90.1,,FALSE,16.452,27.112,202.62,391.3578,85,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,254,0.001,0.001,0.001,0.001
1820,16.178,27.193,203.22,391.3581,299,-1,2,2,92.6,,FALSE,16.178,27.193,203.22,391.3581,299,1.17,2,,,,,0,,0,,,,,16,up,78.566,685,211,0.001,0.001,0.001,0.001
3300,15.964,27.002,201.79,391.3582,136,-1,1,2,97.5,,FALSE,15.964,27.002,201.79,391.3582,136,1.16,2,,,,,0,,0,,,,,16,up,79.142,309,100,0.001,0.001,0.001,0.001
7827,10.219,23.389,174.8,392.0413,40,-1,1,1,82,,FALSE,10.219,23.389,174.8,392.0413,40,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,121,0.001,0.001,0.001
6372,4.257,24.38,182.2,392.0923,55,-1,1,1,71.1,,FALSE,4.257,24.38,182.2,392.0923,55,1.73,1,,,,,0,,0,,,,,16,up,62.61,166,0.001,0.001,0.001,0.001,0.001
4794,1.745,25.082,187.44,392.116,84,-1,1,1,71.9,,FALSE,1.745,25.082,187.44,392.116,84,1.73,1,,,,,0,,0,,,,,16,up,62.61,251,0.001,0.001,0.001,0.001,0.001
3716,7.607,25.473,190.36,392.1172,116,-1,1,1,79.7,,FALSE,7.607,25.473,190.36,392.1172,116,1.73,1,,,,,0,,0,,,,,16,up,62.61,349,0.001,0.001,0.001,0.001,0.001
3297,7.384,25.521,190.72,392.118,137,-1,2,1,95.9,,FALSE,7.384,25.521,190.72,392.118,137,1.73,1,,,,,0,,0,,,,,16,up,62.61,410,0.001,0.001,0.001,0.001,0.001
3600,14.061,27.233,203.5,392.3171,122,-1,2,2,83.4,,FALSE,14.061,27.233,203.5,392.3171,122,0.98,2,,,,,0,,0,,,,,16,up,84.682,240,126,0.001,0.001,0.001,0.001
6263,15.097,27.667,206.74,392.3525,57,-1,1,1,57.4,,FALSE,15.097,27.667,206.74,392.3525,57,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,170,0.001,0.001,0.001
7210,16.215,27.322,204.17,392.3622,46,-1,1,1,34.1,,FALSE,16.215,27.322,204.17,392.3622,46,1.73,1,,,,,0,,0,,,,,16,up,62.61,139,0.001,0.001,0.001,0.001,0.001
6466,5.367,24.759,185.01,393.0377,54,-1,1,1,97.1,,FALSE,5.367,24.759,185.01,393.0377,54,1.73,1,,,,,0,,0,,,,,16,up,62.61,163,0.001,0.001,0.001,0.001,0.001
8170,3.102,26.094,194.98,393.1193,37,-1,1,1,42.8,,FALSE,3.102,26.094,194.98,393.1193,37,1.73,1,,,,,0,,0,,,,,16,up,62.61,112,0.001,0.001,0.001,0.001,0.001
4376,4.89,26.466,197.76,393.1427,94,-1,1,1,97.1,,FALSE,4.89,26.466,197.76,393.1427,94,1.73,1,,,,,0,,0,,,,,16,up,62.61,281,0.001,0.001,0.001,0.001,0.001
3219,2.003,25.862,193.25,393.1552,141,-1,2,1,98.6,,FALSE,2.003,25.862,193.25,393.1552,141,1.73,1,,,,,0,,0,,,,,16,up,62.61,423,0.001,0.001,0.001,0.001,0.001
8162,11.714,27.484,205.37,393.1706,37,-1,1,1,48.8,,FALSE,11.714,27.484,205.37,393.1706,37,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,112,0.001,0.001,0.001,0.001
9201,12.422,30.773,229.93,393.1709,30,-1,1,1,36.5,,FALSE,12.422,30.773,229.93,393.1709,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,89,0.001,0.001,0.001
5586,11.897,27.49,205.41,393.1713,67,-1,1,1,51.7,,FALSE,11.897,27.49,205.41,393.1713,67,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,200,0.001,0.001,0.001,0.001
644,12.417,28.105,210.01,393.1719,1040,-1,2,3,95.5,,FALSE,12.417,28.105,210.01,393.1719,1040,0.52,3,,,,,0,,0,,,,,16,up,97.103,429,1454,1237,0.001,0.001,0.001
6325,12.966,28.054,209.62,393.172,56,-1,1,1,40.7,,FALSE,12.966,28.054,209.62,393.172,56,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,168,0.001,0.001,0.001,0.001
821,12.489,27.251,203.63,393.1725,782,-1,2,3,85.1,,FALSE,12.489,27.251,203.63,393.1725,782,0.55,3,,,,,0,,0,,,,,16,up,96.618,292,1075,980,0.001,0.001,0.001
6931,12.219,27.226,203.44,393.1731,49,-1,1,1,33.4,,FALSE,12.219,27.226,203.44,393.1731,49,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,148,0.001,0.001,0.001,0.001
9254,13.341,26.701,199.51,393.1752,29,-1,1,1,79.7,,FALSE,13.341,26.701,199.51,393.1752,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,88,0.001,0.001,0.001,0.001,0.001
5918,1.769,25.471,190.33,393.1793,61,-1,1,1,57,,FALSE,1.769,25.471,190.33,393.1793,61,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,184,0.001,0.001,0.001,0.001
4650,10.449,26.86,200.71,393.1799,88,-1,1,1,86.1,,FALSE,10.449,26.86,200.71,393.1799,88,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,263,0.001,0.001,0.001,0.001
2531,10.27,26.791,200.19,393.1803,195,-1,1,3,69.8,,FALSE,10.27,26.791,200.19,393.1803,195,0.59,3,,,,,0,,0,,,,,16,up,95.781,328,130,128,0.001,0.001,0.001
4806,9.793,27.047,202.1,393.1815,83,-1,1,2,59.3,,FALSE,9.793,27.047,202.1,393.1815,83,0.98,2,,,,,0,,0,,,,,16,up,84.67,164,86,0.001,0.001,0.001,0.001
1307,10.406,26.951,201.38,393.1819,452,-1,4,2,88,,FALSE,10.406,26.951,201.38,393.1819,452,1.51,2,,,,,0,,0,,,,,16,up,68.424,1238,118,0.001,0.001,0.001,0.001
6112,9.916,27.386,204.63,393.1819,59,-1,1,1,76.3,,FALSE,9.916,27.386,204.63,393.1819,59,1.73,1,,,,,0,,0,,,,,16,up,62.61,176,0.001,0.001,0.001,0.001,0.001
6446,10.03,27.371,204.52,393.1822,55,-1,1,1,35.5,,FALSE,10.03,27.371,204.52,393.1822,55,1.73,1,,,,,0,,0,,,,,16,up,62.61,164,0.001,0.001,0.001,0.001,0.001
10498,11.529,26.895,200.97,393.2002,22,-1,1,1,30.7,,FALSE,11.529,26.895,200.97,393.2002,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,66,0.001,0.001,0.001
10260,7.557,26.169,195.54,393.223,24,-1,1,1,41.1,,FALSE,7.557,26.169,195.54,393.223,24,1.73,1,,,,,0,,0,,,,,16,up,62.61,71,0.001,0.001,0.001,0.001,0.001
11340,7.402,26.643,199.08,393.2249,17,-1,1,1,31.6,,FALSE,7.402,26.643,199.08,393.2249,17,1.73,1,,,,,0,,0,,,,,16,up,62.61,51,0.001,0.001,0.001,0.001,0.001
2193,9.73,26.482,197.88,393.2258,237,-1,3,3,93.7,,FALSE,9.73,26.482,197.88,393.2258,237,0.45,3,,,,,0,,0,,,,,16,up,98.184,251,335,124,0.001,0.001,0.001
3037,9.537,26.315,196.63,393.2264,152,-1,1,3,51.8,,FALSE,9.537,26.315,196.63,393.2264,152,0.06,3,,,,,0,,0,,,,,16,up,99.999,153,142,161,0.001,0.001,0.001
3851,6.215,26.113,195.13,393.2274,111,-1,1,2,61.2,,FALSE,6.215,26.113,195.13,393.2274,111,1,2,,,,,0,,0,,,,,16,up,84.218,221,111,0.001,0.001,0.001,0.001
5995,6.843,26.145,195.36,393.2274,60,-1,1,2,43.6,,FALSE,6.843,26.145,195.36,393.2274,60,0.87,2,,,,,0,,0,,,,,16,up,88.116,83,98,0.001,0.001,0.001,0.001
8030,8.458,26.24,196.07,393.2274,39,-1,2,1,51.2,,FALSE,8.458,26.24,196.07,393.2274,39,1.73,1,,,,,0,,0,,,,,16,up,62.61,116,0.001,0.001,0.001,0.001,0.001
3017,9.697,26.202,195.79,393.2282,154,-1,1,3,96.6,,FALSE,9.697,26.202,195.79,393.2282,154,0.55,3,,,,,0,,0,,,,,16,up,96.608,227,62,172,0.001,0.001,0.001
8392,7.464,26.363,196.99,393.2284,36,-1,1,1,34.1,,FALSE,7.464,26.363,196.99,393.2284,36,1.73,1,,,,,0,,0,,,,,16,up,62.61,107,0.001,0.001,0.001,0.001,0.001
5289,8.643,26.262,196.24,393.2288,73,-1,1,1,73.5,,FALSE,8.643,26.262,196.24,393.2288,73,1.73,1,,,,,0,,0,,,,,16,up,62.61,218,0.001,0.001,0.001,0.001,0.001
9788,7.892,26.361,196.98,393.2289,26,-1,1,1,64.5,,FALSE,7.892,26.361,196.98,393.2289,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,79,0.001,0.001,0.001,0.001,0.001
2593,14.559,26.639,199.06,393.24,189,-1,1,2,99.6,,FALSE,14.559,26.639,199.06,393.24,189,1.02,2,,,,,0,,0,,,,,16,up,83.648,384,183,0.001,0.001,0.001,0.001
7312,14.082,26.622,198.93,393.2404,45,-1,1,1,56.5,,FALSE,14.082,26.622,198.93,393.2404,45,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,136,0.001,0.001,0.001,0.001
9327,10.179,26.683,199.38,393.2434,29,-1,1,1,48.7,,FALSE,10.179,26.683,199.38,393.2434,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,87,0.001,0.001,0.001,0.001,0.001
6693,10.444,26.861,200.71,393.2448,52,-1,1,1,73.5,,FALSE,10.444,26.861,200.71,393.2448,52,1.73,1,,,,,0,,0,,,,,16,up,62.61,156,0.001,0.001,0.001,0.001,0.001
10379,13.636,27.432,204.97,393.2802,23,-1,1,1,42,,FALSE,13.636,27.432,204.97,393.2802,23,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,68,0.001,0.001,0.001
9885,13.161,27.993,209.16,393.2988,26,-1,1,1,36.4,,FALSE,13.161,27.993,209.16,393.2988,26,1.73,1,,,,,0,,0,,,,,16,up,62.61,77,0.001,0.001,0.001,0.001,0.001
1558,15.425,27.666,206.72,393.2989,361,-1,1,3,98.9,,FALSE,15.425,27.666,206.72,393.2989,361,0.48,3,,,,,0,,0,,,,,16,up,97.732,161,469,454,0.001,0.001,0.001
9376,12.926,28.426,212.4,393.2999,29,-1,1,1,34.4,,FALSE,12.926,28.426,212.4,393.2999,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,86,0.001,0.001,0.001,0.001,0.001
10150,14.216,27.41,204.81,393.3015,24,-1,1,1,42.8,,FALSE,14.216,27.41,204.81,393.3015,24,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,73,0.001,0.001,0.001,0.001
222,5.515,23.805,177.87,394.0538,3412,-1,4,3,100,,FALSE,5.515,23.805,177.87,394.0538,3412,1.21,3,,,,,0,,0,,,,,16,up,77.309,8180,1376,681,0.001,0.001,0.001
7740,5.221,25.154,187.95,394.0956,41,-1,1,1,34.9,,FALSE,5.221,25.154,187.95,394.0956,41,1.73,1,,,,,0,,0,,,,,16,up,62.61,124,0.001,0.001,0.001,0.001,0.001
3115,4.736,28.792,215.11,394.0959,147,-1,2,1,99.3,,FALSE,4.736,28.792,215.11,394.0959,147,1.73,1,,,,,0,,0,,,,,16,up,62.61,442,0.001,0.001,0.001,0.001,0.001
5516,7.704,25.474,190.34,394.1319,68,-1,1,1,78.9,,FALSE,7.704,25.474,190.34,394.1319,68,1.73,1,,,,,0,,0,,,,,16,up,62.61,204,0.001,0.001,0.001,0.001,0.001
2037,7.95,25.659,191.72,394.1333,259,-1,2,1,100,,FALSE,7.95,25.659,191.72,394.1333,259,1.73,1,,,,,0,,0,,,,,16,up,62.61,776,0.001,0.001,0.001,0.001,0.001
7152,12.119,26.315,196.62,394.1519,47,-1,1,1,85.6,,FALSE,12.119,26.315,196.62,394.1519,47,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,141,0.001,0.001,0.001,0.001
4903,12.408,28.181,210.55,394.1748,81,-1,1,1,97,,FALSE,12.408,28.181,210.55,394.1748,81,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,243,0.001,0.001,0.001,0.001
6695,12.456,27.379,204.56,394.1751,52,-1,1,1,31.2,,FALSE,12.456,27.379,204.56,394.1751,52,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,156,0.001,0.001,0.001
6850,12.514,27.138,202.77,394.1758,50,-1,2,1,42.9,,FALSE,12.514,27.138,202.77,394.1758,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,150,0.001,0.001,0.001
9344,8.997,26.551,198.38,394.2276,29,-1,1,1,54.9,,FALSE,8.997,26.551,198.38,394.2276,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,87,0.001,0.001,0.001,0.001,0.001
6723,15.019,27.356,204.39,394.2579,52,-1,1,2,48.2,,FALSE,15.019,27.356,204.39,394.2579,52,0.97,2,,,,,0,,0,,,,,16,up,85.15,55,100,0.001,0.001,0.001,0.001
5959,14.517,27.498,205.45,394.3335,61,-1,1,1,48.7,,FALSE,14.517,27.498,205.45,394.3335,61,1.73,1,,,,,0,,0,,,,,16,up,62.61,183,0.001,0.001,0.001,0.001,0.001
9211,3.696,24.04,179.61,395.0066,30,-1,1,1,55.4,,FALSE,3.696,24.04,179.61,395.0066,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,89,0.001,0.001,0.001,0.001,0.001
10200,3.107,23.474,175.39,395.0075,24,-1,1,1,45.9,,FALSE,3.107,23.474,175.39,395.0075,24,1.73,1,,,,,0,,0,,,,,16,up,62.61,72,0.001,0.001,0.001,0.001,0.001
3253,1.673,23.281,173.94,395.0556,139,-1,2,1,97.9,,FALSE,1.673,23.281,173.94,395.0556,139,1.73,1,,,,,0,,0,,,,,16,up,62.61,416,0.001,0.001,0.001,0.001,0.001
7196,0.329,23.652,176.71,395.0632,47,-1,1,1,71.6,,FALSE,0.329,23.652,176.71,395.0632,47,1.73,1,,,,,0,,0,,,,,16,up,62.61,140,0.001,0.001,0.001,0.001,0.001
9959,1.734,24.67,184.32,395.1322,25,-1,1,1,54.1,,FALSE,1.734,24.67,184.32,395.1322,25,1.73,1,,,,,0,,0,,,,,16,up,62.61,76,0.001,0.001,0.001,0.001,0.001
11016,6.321,27.274,203.76,395.1531,19,-1,1,1,36.2,,FALSE,6.321,27.274,203.76,395.1531,19,1.73,1,,,,,0,,0,,,,,16,up,62.61,57,0.001,0.001,0.001,0.001,0.001
3311,6.341,25.328,189.23,395.1554,136,-1,2,1,100,,FALSE,6.341,25.328,189.23,395.1554,136,1.73,1,,,,,0,,0,,,,,16,up,62.61,407,0.001,0.001,0.001,0.001,0.001
1409,6.979,25.555,190.92,395.1634,409,-1,4,2,100,,FALSE,6.979,25.555,190.92,395.1634,409,1.35,2,,,,,0,,0,,,,,16,up,73.021,1038,188,0.001,0.001,0.001,0.001
2853,3.349,25.073,187.32,395.1707,166,-1,1,1,97.4,,FALSE,3.349,25.073,187.32,395.1707,166,1.73,1,,,,,0,,0,,,,,16,up,62.61,498,0.001,0.001,0.001,0.001,0.001
8931,10.181,26.719,199.62,395.1778,32,-1,1,1,33,,FALSE,10.181,26.719,199.62,395.1778,32,1.73,1,,,,,0,,0,,,,,16,up,62.61,95,0.001,0.001,0.001,0.001,0.001
609,9.227,27.565,205.93,395.19,1132,-1,2,3,100,,FALSE,9.227,27.565,205.93,395.19,1132,1.15,3,,,,,0,,0,,,,,16,up,79.281,2624,558,213,0.001,0.001,0.001
2064,14.064,27.111,202.54,395.1952,255,-1,1,3,99.5,,FALSE,14.064,27.111,202.54,395.1952,255,0.16,3,,,,,0,,0,,,,,16,up,99.962,283,272,209,0.001,0.001,0.001
9022,9.479,25.949,193.87,395.2057,31,-1,1,1,46.1,,FALSE,9.479,25.949,193.87,395.2057,31,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,93,0.001,0.001,0.001
9988,8.013,26.166,195.49,395.2067,25,-1,1,1,42,,FALSE,8.013,26.166,195.49,395.2067,25,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,76,0.001,0.001,0.001,0.001
2759,9.4,25.965,193.99,395.2074,175,-1,2,2,99.7,,FALSE,9.4,25.965,193.99,395.2074,175,1.13,2,,,,,0,,0,,,,,16,up,80.083,0.001,388,136,0.001,0.001,0.001
2895,9.001,25.894,193.45,395.2074,164,-1,2,2,98.7,,FALSE,9.001,25.894,193.45,395.2074,164,1.07,2,,,,,0,,0,,,,,16,up,81.959,0.001,348,143,0.001,0.001,0.001
9219,10.318,26.223,195.91,395.2074,30,-1,1,1,57.9,,FALSE,10.318,26.223,195.91,395.2074,30,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,89,0.001,0.001,0.001,0.001
7154,8.755,25.804,192.79,395.2076,47,-1,1,1,91.4,,FALSE,8.755,25.804,192.79,395.2076,47,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,141,0.001,0.001,0.001,0.001
3265,9.555,25.864,193.23,395.208,138,-1,1,2,85.7,,FALSE,9.555,25.864,193.23,395.208,138,1.08,2,,,,,0,,0,,,,,16,up,81.604,0.001,296,118,0.001,0.001,0.001
3349,9.196,26.076,194.81,395.208,134,-1,1,2,79.3,,FALSE,9.196,26.076,194.81,395.208,134,1.14,2,,,,,0,,0,,,,,16,up,79.723,0.001,300,102,0.001,0.001,0.001
4322,3.156,25.237,188.55,395.2101,95,-1,1,1,90.1,,FALSE,3.156,25.237,188.55,395.2101,95,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,285,0.001,0.001,0.001
3146,13.711,26.597,198.7,395.2205,145,-1,1,2,85.7,,FALSE,13.711,26.597,198.7,395.2205,145,0.88,2,,,,,0,,0,,,,,16,up,88.101,236,199,0.001,0.001,0.001,0.001
6458,8.978,26.651,199.11,395.2254,54,-1,2,1,89.3,,FALSE,8.978,26.651,199.11,395.2254,54,1.73,1,,,,,0,,0,,,,,16,up,62.61,163,0.001,0.001,0.001,0.001,0.001
5859,8.696,27.397,204.68,395.2263,62,-1,1,1,82.4,,FALSE,8.696,27.397,204.68,395.2263,62,1.73,1,,,,,0,,0,,,,,16,up,62.61,187,0.001,0.001,0.001,0.001,0.001
9048,13.345,26.391,197.17,395.2276,31,-1,1,1,48.5,,FALSE,13.345,26.391,197.17,395.2276,31,1.73,1,,,,,0,,0,,,,,16,up,62.61,93,0.001,0.001,0.001,0.001,0.001
5196,12.492,27.247,203.56,395.241,75,-1,1,1,69.1,,FALSE,12.492,27.247,203.56,395.241,75,1.73,1,,,,,0,,0,,,,,16,up,62.61,224,0.001,0.001,0.001,0.001,0.001
9323,7.3,26.29,196.41,395.2411,29,-1,1,1,60.9,,FALSE,7.3,26.29,196.41,395.2411,29,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,87,0.001,0.001,0.001,0.001
8611,10.659,25.43,189.99,395.2425,34,-1,1,1,73.2,,FALSE,10.659,25.43,189.99,395.2425,34,1.73,1,,,,,0,,0,,,,,16,up,62.61,102,0.001,0.001,0.001,0.001,0.001
9671,13.952,25.508,190.57,395.2425,27,-1,1,1,40.4,,FALSE,13.952,25.508,190.57,395.2425,27,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,81,0.001,0.001,0.001
10533,10.387,26.255,196.15,395.2434,22,-1,1,1,37,,FALSE,10.387,26.255,196.15,395.2434,22,1.73,1,,,,,0,,0,,,,,16,up,62.61,66,0.001,0.001,0.001,0.001,0.001
1538,16.023,25.51,190.59,395.2441,365,-1,2,2,98.6,,FALSE,16.023,25.51,190.59,395.2441,365,1.01,2,,,,,0,,0,,,,,16,up,83.843,0.001,738,358,0.001,0.001,0.001
2352,15.155,25.506,190.56,395.2444,216,-1,2,2,92,,FALSE,15.155,25.506,190.56,395.2444,216,0.87,2,,,,,0,,0,,,,,16,up,88.272,0.001,341,306,0.001,0.001,0.001
1008,13.956,26.514,198.09,395.2473,620,-1,3,3,100,,FALSE,13.956,26.514,198.09,395.2473,620,0.73,3,,,,,0,,0,,,,,16,up,92.212,356,358,1146,0.001,0.001,0.001
6901,14.138,26.587,198.63,395.2544,50,-1,1,1,68.3,,FALSE,14.138,26.587,198.63,395.2544,50,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,149,0.001,0.001,0.001,0.001
1692,14.647,26.581,198.58,395.2559,325,-1,2,3,97.4,,FALSE,14.647,26.581,198.58,395.2559,325,0.49,3,,,,,0,,0,,,,,16,up,97.545,439,395,142,0.001,0.001,0.001
9513,14.458,27.733,207.19,395.2617,28,-1,1,1,43.8,,FALSE,14.458,27.733,207.19,395.2617,28,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,83,0.001,0.001,0.001,0.001
3694,14.333,27.808,207.75,395.263,118,-1,1,2,84.5,,FALSE,14.333,27.808,207.75,395.263,118,1.12,2,,,,,0,,0,,,,,16,up,80.449,94,260,0.001,0.001,0.001,0.001
5322,13.63,26.98,201.57,395.2765,72,-1,1,1,40.3,,FALSE,13.63,26.98,201.57,395.2765,72,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,216,0.001,0.001,0.001
7546,15.361,27.993,209.13,395.2948,43,-1,1,1,47.7,,FALSE,15.361,27.993,209.13,395.2948,43,1.73,1,,,,,0,,0,,,,,16,up,62.61,129,0.001,0.001,0.001,0.001,0.001
